text,category
"Setelah sempat disemayamkan di Kementerian Lingkungan Hidup dan Kehutanan (KLHK), jenazah Ubaidillah Salabi kini telah dimakamkan. Pemakaman dilaksanakan di kampung halamannya di Karanganyar.\nJenazah tiba di rumah duka Desa Karangmojo RT 04 RW 01 Kecamatan Tasikmadu, Karanganyar, Selasa (7/11/2018) sekitar pukul 15.30 WIB. Isak tangis keluarga terdengar saat peti jenazah dibawa dari mobil ambulans.\nKeluarga kemudian melaksanakan upacara pemakaman dan menyalatkan jenazah Kasubdit Inventarisasi Hutan pada Direktorat Inventarisasi dan Pemantauan Sumber Daya Hutan (IPSDH) Ditjen Planologi Kehutanan dan Tata Lingkungan KLHK itu.\nSetelah disalatkan, jenazah kembali digotong ke dalam ambulans untuk dibawa ke makam. Ubaidillah beristirahat selama-lamanya di pemakaman setempat yang tak jauh dari rumah masa kecilnya.\nKakak pertama Ubaidillah, Anis Ridho, mengatakan adiknya sejak kecil tinggal di Karanganyar. Baru setelah kuliah dia merantau hingga akhirnya tinggal di Bogor.\n\""Sampai SMA di Karanganyar, lalu kuliah di Yogya, baru kemudian merantau ke Ambon bekerja swasta. Lalu tahun 1991 menjadi PNS,\"" kata Anis.\nUbaidillah Salabi menjadi salah satu penumpang pesawat Lion Air JT 610. Dia menumpang pesawat yang jatuh di perairan Karawang itu karena hendak menjadi pembicara di Belitung.\nPagi tadi, jenazah Ubaidillah sempat disemayamkan di KLHK. Saat sambutan Menteri LHK, Siti Nurbaya Bakar sempat menyatakan kesedihannya. Siti juga memberikan almarhum Ubaidillah penghargaan Anumerta kenaikan pangkat.\n\""Sebagai bentuk kehormatan pada aparatur sipil negara yang meninggal dalam tugas, kepadanya kita berikan surat keputusan kenaikan pangkat Anumerta,\"" ucap Siti.",sosial
galang hendra pratama\npembalap muda\nmendunia\nyamaha,sosial
"Pejabat Kementerian Lingkungan Hidup dan Kehutanan (KLHK), Ubaidillah Salabi, menjadi korban Lion Air yang jatuh di perairan Karawang. Sebelum meninggal, dia sempat pulang kampung di Karanganyar.\nKakak pertama Ubaidillah, Anis Ridho, mengatakan adiknya sempat menghadiri acara di UGM Yogyakarta. Baru kemudian dia selama tiga hari berada rumah ibu di Desa Karangmojo, Tasikmadu, Karanganyar.\n\""Kan ada acara di UGM, kemudian menjenguk anak yang kuliah di UGM juga. Kemudian diajak ke sini ketemu eyang. Jumat, Sabtu, Minggu di sini,\"" kata Anis.\nMemang sudah kebiasaan Ubay, panggilan Ubaidillah, yang senang mengunjungi rumah kerabat ketika berada di suatu daerah.\n\""Dia sangat sayang dengan saudara, ponakan. Kalau ke suatu daerah pasti ngabari saudara yang ada di situ, pengin ketemu pasti dihubungi,\"" katanya.\nPada Minggu sore, Ubay pulang dari Karanganyar melalui Yogyakarta ke Jakarta. Dia baru sampai di rumahnya di Bogor pukul 20.00 WIB.\n\""(Senin) paginya berangkat ke Pangkal Pinang diantar istri ke bandara,\"" ujar dia.\nSenin pagi itu pula dia sempat membaca berita mengenai pesawat Lion Air yang hilang kontak. Namun dia tidak menyadari bahwa adiknya berada dalam pesawat itu.\n\""Selang berapa menit, istri Ubay misscall saya, saya mak tratap, saya hubungi enggak bisa. Akhirnya bisa, lalu dia nangis bilang Ubay masuk di pesawat itu. Saya langsung lemas,\"" ujarnya.",sosial
"Setelah jeda tidak ada letusan selama 36 jam, Gunung Agung, Bali kembali erupsi. Minggu pagi gunung setinggi 3.142 Mdpl ini batuk sebanyak 2 kali dengan tinggi kolom abu mencapai 1500 meter.\n\""Kemarin tidak ada letusan sama sekali, hari ini ada lagi. Jadi kalau dihitung sekitar 36 jam tanpa letusan,\"" kata Kasubid Mitigasi PVMBG Wilayah Timur, Devy Kamil Syahbana, di posko pemantauan Desa Rendang, Karangasem, Bali, Minggu (8/7/2018).\nLetusan terjadi pada Minggu pagi sekitar pukul 05.22 WITa. Teramati kolom abu berwarna asap kelabu setinggi 1.500 meter mengarah ke barat. Sinar api juga terlihat di puncak kawah pada saat letusan terjadi.\nSelang beberapa jam kemudian, tepatnya pukul 10.00 WITa erupsi kembali terjadi. Kolom abu lebih kecil dari letusan sebelumnya yakni 500 meter.\nKalau dari segi data, lanjut Devy, kami melihat ada kencenderungan penururan dari segi energi magmatik. Energi yang dibangun pada tanggal 23-25 Juni kemarin sudah di erupsikan tanggal 27 Juni secara eksposif. Kemudian pada tanggal 28-29 gas sudah banyak yang diemisikan keluar melalui erupsi dan hembusan.\n\""Erupsi-erupsi yang mengiringi setelah itu kemudian mengurangi tekanan yang ada di dalam tubuh Gunung Agung,\"" terangnya.\nData PVMBG 12 jam terakhir sejak pukul 00.00 WITa hingga 12.00 WITa menunjukkan selain 2 kali erupsi juga tercatat 8 kali hembusan, 3 kali gempa vulkanik dangkal dan 2 kali gempa tektonik jauh.\nWalau Intensitas kegempaan mengalami penurunan dibandingkan pada erupsi tanggal 27 Juni dan 2 Juli namun bukan berarti aktivitas gunung agung menurun berada pada masa relaksasi selamanya.\nMasyarakat terutama warga lereng gunung tetap diminta untuk selalu waspada dan dilarang untuk beraktivitas di radius 4 kilo meter dari puncak gunung. Serta warga yang bermukim dan beraktivitas di sekitar aliran-aliran sungai yang berhulu di Gunung Agung agar waspada. Karena potensi ancaman bahaya sekunder berupa aliran lahar hujan yang dapat terjadi terutama pada musim hujan dan jika material erupsi masih terpapar di area puncak.\nArea landasan aliran lahar hujan mengikuti aliran-aliran sungai yang berhulu di Gunung Agung.\n\""Ya mudah-mudahan kondisi terus menurun sehingga erupsi semakin berkurang ketinggian letusan juga terus berkurang sehingga masyarakat bisa kembali tenang,\"" pungkasnya.",sosial
"Gelaran Borobudur Simphony yang berlangsung di Taman Lumbini Kompleks Taman Wisata Candi Borobudur mendapatkan antusias dari ribuan penonton. Ada sejumlah peraturan yang mesti dipatuhi oleh para penonton selama konser dengan bintang utama Mariah Carey itu berlangsung.\nBeberapa aturan tersebut antara lain semua jenis makanan dilarang untuk dibawa masuk, kecuali botol minuman dengan posisi tutup terbuka. Kemudian semua jenis kamera baik DSLR, mirorless, maupun gopro dilarang dibawa masuk.\n\""Tas besar juga tidak diperkenankan dibawa masuk, tapi boleh dititipkan di storage di sebelah main gate,\"" jelas Derajat petugas bagian keamanan.\nAdapun untuk tas kecil diperbolehkan dibawa masuk namun melalui pemeriksaan terlebih dahulu. Derajat aktif menyampaikan larangan-larangan tersebut melalui mega phone sejak sebelum Maghrib hingga saat ini.\nMenurut Derajat, larangan-larangan tersebut dimaksudkan untuk mengantisipasi hal yang tidak diinginkan terjadi selama konser berlangsung.\nTonton video: Nonton Konser Mariah Carey, Ini Lagu yang Harus Dihafal\n\""Kalau tutup botol, diimbau untuk dibuka karena kalau masib terpasang bisa untuk melempar orang lain. Untuk tas besar takutnya dipergunakan untuk membawa barang-barang yang tidak diinginkan seperti senjata tajam atau senjata api,\"" kata Derajat.\n\""Kalau kamera, dari pihak artis memang tidak menghendaki,\"" imbuhnya.\nPhoto Gallery\n1 \nculture\nSuasana Pemakaman Sastrawan Danarto \nculture\nSuasana Pemakaman Sastrawan Danarto \nculture\nSuasana Pemakaman Sastrawan Danarto \nculture\nSuasana Pemakaman Sastrawan Danarto \nculture\nSuasana Pemakaman Sastrawan Danarto \nculture\nSuasana Pemakaman Sastrawan Danarto \n1 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \nred-carpet\nMomen Heboh Para Selebriti di Red Carpet Golden Globe 2018 \n2 \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \nceleb\nCara Para Selebriti Dunia Rayakan Natal \n3 \nceleb\nSelebriti dalam Pelukan Pria Tajir \nceleb\nSelebriti dalam Pelukan Pria Tajir \nceleb\nSelebriti dalam Pelukan Pria Tajir \nceleb\nSelebriti dalam Pelukan Pria Tajir \nceleb\nSelebriti dalam Pelukan Pria Tajir \nceleb\nSelebriti dalam Pelukan Pria Tajir \nceleb\nSelebriti dalam Pelukan Pria Tajir \n4 \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \nred-carpet\nGaya dan Penampilan Para Seleb di Vanity Fair \n5 \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \nphoto\nPenampilan Selebriti di Acara UNICEF, Siapa Paling Wow? \n6 \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \nphoto\nMariah Carey Seksi dan Glamor di Hollywood Walk of Fame \n7 \nphoto\nMariah Carey Seksi dengan Baju Berbelahan Dada Rendah \nphoto\nMariah Carey Seksi dengan Baju Berbelahan Dada Rendah \nphoto\nMariah Carey Seksi dengan Baju Berbelahan Dada Rendah \nphoto\nMariah Carey Seksi dengan Baju Berbelahan Dada Rendah \nphoto\nMariah Carey Seksi dengan Baju Berbelahan Dada Rendah \n8 \non-stage\nMariah Carey Seksi Manggung di Las Vegas \non-stage\nMariah Carey Seksi Manggung di Las Vegas \non-stage\nMariah Carey Seksi Manggung di Las Vegas \non-stage\nMariah Carey Seksi Manggung di Las Vegas \non-stage\nMariah Carey Seksi Manggung di Las Vegas \non-stage\nMariah Carey Seksi Manggung di Las Vegas \n9 \nphoto\nMariah Carey Tetap Seksi di Usia 44 \n10 \nphoto\nMariah Carey Glam and Sexy di WMA 2014 \n11 \n1",sosial
"Panglima TNI Gatot Nurmantyo dan Menteri ESDM Ignasius Jonan siang ini menandatangani Nota Kesepahaman tentang bantuan TNI kepada Kementerian ESDM.\nPenandatanganan dilaksanakan di Markas Besar TNI, Cilangkap, Jakarta Timur. Dalam nota kesepahaman diatur kerja sama tentang bantuan TNI dalam pengamanan, survei, dan pemanfaatan bidang energi dan sumber daya mineral, serta pengembangan sumber daya manusia.\nAcara ini juga dihadiri oleh jajaran eselon I Kementerian ESDM dan Direktur Utama PLN Sofyan Basir.\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\nGatot menjelaskan, TNI akan mengamankan berbagai kegiatan strategis di sektor energi, misalnya untuk BBM Satu Harga, eksplorasi minyak di wilayah-wilayah rawan, dan sebagainya.\n\""Contohnya masalah sekuriti, kalau melakukan penelitian di perbatasan suka diganggu. BBM Satu Harga kalau enggak diamankan nanti semau-maunya juga. Eksplorasi di lepas pantai diamankan oleh TNI AL. Atau di daerah-daerah rawan dan daerah perbatasan,\"" kata Gatot usai penandatanganan Nota Kesepahaman di Mabes TNI, Jakarta, Jumat (14/7/2017). \nUsai menandatangani nota kesepahaman, Gatot memberikan cinderamata berupa plakat kepada Jonan.\nJonan pun sudah menyiapkan cinderamata menarik untuk Gatot, yaitu helm khusus untuk kegiatan pertambangan. \nHelm tersebut diterima dengan sumringah oleh Gatot yang langsung mengenakannya.\nAcara dilanjutkan dengan ramah tamah, lalu Jonan berpamitan kepada Gatot sekitar pukul 11.15 WIB.",ekonomi
"Pembangunan Bendungan Logung di Kudus, Jawa Tengah, sudah 99,8% alias hampir 100%. Rencananya bendungan ini akan diisi air di pertengahan November 2018.",ekonomi
"Bupati Tangerang Ahmed Zaki Iskandar membuat surat edaran mengenai gerakan salat jamaah tepat waktu. Di surat itu, seluruh PNS di lingkungan Pemkab diminta untuk segera salat meskipun sedang memberikan pelayan publik. \nDi surat yang langsung ditandatangani oleh Zaki ini disebutkan bahwa gerakan ini dalam rangka mewujudkan masyarakat Tangerang yang religius, cerdas, sehat dan sejahtera. Di poin-poinya, pegawai agar melaksanakan gerakan salat tepat waktu. \nPara pimpinan dinas, termasuk instansi vertikal juga diminta mensosialisasikan dan melaksanakan gerakan kepada pegawai masing-masing. Mereka juga diminta menghentikan pelayanan kepada masyarakat ketika waktu salat tiba. \n\""Betul, (surat edaran) sudah disebarluaskan melalui medsos, sebentar lagi dikirim ke seluruh OPD dan kecamatan,\"" kata PLT Kadis Kominfo Kabupaten Tangerang Soma Atmaja saat dikonfirmasi melalui sambungan telepon, Tangerang, Banten, Selasa (16/10/2018). \nEdaran ini, kata Soma dibuat karena visi misi bupati ingiin menciptakan masyarakat religius. Sebelum menciptakan masyarakat yang religius, bupati katanya ingin menciptakan para pegawai yang juga punya sifat religius. Aturan ini pun dibuat pertama kali begitu bupati Zaki Iskandar dipilih untuk kedua kali.\nIa pun membenarkan bahwa seluruh pegawai diminta untuk menghentikan layanan masyarakat begitu waktu salat tiba. Pegawai menurutnya punya hak untuk istirahat dan menjalankan salat. \n\""Semua orang berhak untuk istirahat, sesibuk apapun harus istirahat. Masa nggak salat, dosa lah,\"" katanya.",politik
"Direktorat Jendral Mineral dan Batubara, Kementerian ESDM RI bersama Polri diminta memindak tegas pertambangan illegal yang terjadi di wilayah Indonesia.",ekonomi
"Imbas dari nilai dolar Amerika Serikat (AS) yang terus tinggi tak cuma membuat harga suku cadang menjadi naik, harga helm impor pun terkena dampaknya.\nHal itu diakui oleh beberapa penjual toko helm di Jalan Otto Iskandar Dinata (Otista), Jakarta Timur.\nAen, seorang karyawan toko King Motor ini menyebutkan harga jual helm mengalami peningkatan belakangan ini, khususnya yang impor.\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\n\""Helm yang kita jual lokal sama impor, lokal itu contohnya KYT, INK, NHK, kalau impor merk Zeus dari Vietnam,\"" kata Aen kepada detikFinance, Jakarta, Rabu (25/4/2018).\nDia menyebut harga setiap merk helm berbeda-beda dan sesuai dengan tipenya. Untuk KYT awalnya dijual sekitar Rp 220.000 sampai Rp 550.000. Helm merk INK dibanderol sekitar Rp 300.000 sampai Rp 700.000, sedangkan helm impor merk Zeus sekitar Rp 550.000 sampai Rp 750.000.\n\""Sekarang harganya rata-rata naik, dikasih tahu oleh distributor,\"" ujar dia.\nDia mengaku kenaikan harga helm pun hanya didapatkan dari pihak distributor. Namun, dirinya menyebut kenaikan harga helm impor ini biasanya dikarenakan beberapa hal, mulai dari stok yang terbatas, hingga pengaruh nilai tukar.\n\""Sepertinya ada pengaruh sama nilai tukar, makanya distributor cuma kasih tahu kalau harga naik,\"" ungkap dia.\nSementara itu, Meydi salah satu penjaga toko helm 2WP mengaku menyiasati kenaikan harga helm ini dengan memberlakukan harga yang bisa ditawar.\nMenurut dia, strategi tersebut sebagai upaya agar helm yang dijualnya tetap banyak diminati oleh pengguna roda dua.\n\""Kaya Nolan dari Italia, itu harganya paling murah sekitar Rp 2 juta dan paling mahal sampai Rp 8,7 juta, tapi harga itu bisa ditawar,\"" ungkap Meydi.",ekonomi
"Bank DKI terus memperluasan jaringannya di wilayah penyangga Ibukota. Salah satunya dengan meresmikan kantor layanan Bank DKI di Pasar Malabar, Tangerang.",ekonomi
"Banyak keluhan tentang penerapan biosolar 20% atau B20 bagi kendaraan yang tidak disubsidi atau non public service obligation (PSO), khususnya bus. Salah satu diantaranya adalah anggota Organisasi Angkutan Darat (Organda) Kurnia Lesani Adnan dari PO SAN Putra Sejahtera. \nAgar kebijakan tersebut bisa berjalan dengan lancar, amanat Peraturan Daerah (Perda) Provinsi Khusus Ibukota Jakarta Nomor 5 tahun 2014 harus ditegakkan. Maksutnya, kendaraan khususnya untuk yang mengangkut orang, yang sudah berusia 10 tahun keatas harus diremajakan.\n\""Bis kita sebenarnya tidak masalah (menyongsong B20), sebab kan sudah gunakan euro 2 bahkan ada yang euro 4. Yang terkendala itu adalah mobil (bus) yang sudah out of date, yang sudah 30 sampai 50 tahun usianya. Kalau yang 10 tahun kebawah masih aman,\"" ucap wakil ketua Organda DKI Jakarta, Shafruhan Sinaungan ketika dihubungi detikOto di Jakarta, Selasa (28/8/2018).\nSebab, kendaraan tersebut sistem emisi dan tangki sudah cukup kotor sehingga gel memungkinkan mengendap ketika dimasukkan BBM (solar) B20.\n\""Jadi biar sehat sudah semustinya di remajakan. Karena ini juga amanat dari Perda DKI No.5 tahun 2014 yang mengatakan umur kendaraan baik bus besar maupun bus kecil (bus kota ataupun mikrolet) maksimal 10 tahun,\"" kata Shafruhan.\n\""Sekarang armada yang sudah lewat 10 tahun entah Metromini, Kopaja, dan lain sebagainya kita beri kesempatan sampai akhir tahun ini untuk diremajakan. Maksutnya diganti menjadi kendaraan baru,\"" tambahnya.\nSehingga dengan hal tersebut tujuan utama pergeseran ke B20 tepat sasaran. \""Tujuannya kan ini untuk menyongsong standar euro 4 dimana bisa menekan polusi di Indonesia khususnya Jakarta. Dan juga merangsang para pemakai kendaraan pribadi agar menggunakan transportasi umum karena sudah nyaman, sehat, terkoneksi, murah, dan lain sebagainya,\"" tutup Shafruhan.",ekonomi
"Presiden Joko Widodo (Jokowi) meminta dana desa yang disalurkan pemerintah dapat menciptakan pemberdayaan ekonomi masyarakat di desa. Salah satunya melalui kerja sama dengan perusahaan yang dapat menerima atau membeli hasil berbagai produk dari masyarakat desa.\n\""Ini mulai ditingkatkan, ada inovasi pemberdayaan ekonomi, kalau bisa pemberdayaan ekonomi kerja sama dengan pabrik,\"" ujar Jokowi, dalam keterangan tertulis Kementerian Desa, Pembangunan Daerah Tertinggal dan Transmigrasi, Senin (5/11/2018). \nHal itu disampaikannya saat menghadiri acara Sosialisasi Prioritas Penggunaan Dana Desa di Tangerang, Minggu (4/11/2018). Menurutnya, melalui kerja sama dengan perusahaan, produk yang dihasilkan masyarakat desa dapat sesuai dengan permintaan pasar.\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\n\""Mau panen jagung silakan, tapi ada yang beli enggak? Kalau sudah kerja sama, hasilnya maka dapat terserap, sudah ada pasarnya,\"" kata Jokowi.\nMenurut Jokowi, penyaluran dana desa yang telah dijalankan pemerintah dalam empat tahun ini, telah mampu mengentaskan kemiskinan di tingkat desa dan program ini ingin ditiru oleh negara lain.\n\""Bank Dunia bilang beberapa negara ingin meniru kita, cara penggunaannya seperti apa? Transfernya seperti apa? Mereka ingin belajar ke kita,\"" papar Jokowi.\nDalam kesempatan yang sama, Menteri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi (Mendes PDTT) Eko Putro Sandjojo mengatakan terkait kerja sama dengan perusahaan untuk memasarkan produk dari desa, telah dijalankan melalui program Produk Unggulan Kawasan Perdesaan (Prukades).\n\""Sekarang sudah ada di 128 kabupaten dan bekerja sama dengan 68 perusahaan,\"" ujar Eko.\nMenurutnya, kerja sama dengan perusahaan akan terus ditingkatkan melalui Prukades, di mana setiap tahunnya ditargetkan bertambah 40 desa yang dapat bekerja sama dengan perusahaan.\n\""Setiap tahun kita buka 40 di kabupaten,\"" ucap Eko.\nSebagai informasi, Prukades memiliki beragam tujuan, dalam jangka menengah dan panjang, program ini dapat berdampak dalam meningkatkan daya saing desa, mempercepat pemerataan perdesaan, dan menguatkan pembangunan daerah.\nBaca berita lainnya dari Kemendes selengkapnya.",ekonomi
"Pemerintah telah menetapkan implementasi kebijakan mandatori bahan bakar solar campuran minyak kelapa sawit 20% atau biodiesel 20 pada awal September 2018. Bila badan usaha atau lembaga penyalur tidak mengimplementasikan kebijakan tersebut akan mendapatkan sanksi. Tapi tak sedikit dari mereka mengeluhkan akan kesesuaian bahan bakar terhadap kendaraannya.\nSeperti salah satu anggota Organda dari PO SAN Putra Sejahtera, Kurnia Lesani Adnan misalkan yang menyatakan bahwa standar biodiesel B10 saja masih banyak kendala saat ini. Seperti adanya blocking pada filter atau penyaring BBM pada mesin bus karena gel.\nOleh sebab itu, pihak Organisasi Angkutan Darat (Organda) sebagaimana dikatakan wakil ketuanya, Shafruhan Sinaungan akan mencari jalan tengah demi sukseskan B20. Direncanakan, kebijakan tersebut akan selesai pada awal September nanti.\n\""Sebenarnya tak masalah, paling harga saja kali ya. Yang terkendala itu adalah mobil yang sudah out of date, yang 30 sampai 50 tahun usianya. Oleh karena itu bus tersebut harus diremajakan sebagaimana amanat Perda DKI No.5 tahun 2014,\"" katanya kepada detikOto di Jakarta, Selasa (28/8/2018).\n\""Nah ini pihak Organda dengan Pemerintah dan pelaku bisnis bersangkutan sedang berdiskusi. Menyamakan visi dan tujuan agar B20 sukses,\"" tambah Shafruhan.\nJadi, nantinya bus yang sudah lewat 10 tahun mulai dari Metromini, Kopaja, dan lain sebagainya akan ditarik dan diganti oleh unit yang lebih baru. \""Skemanya nanti ya, karena masih tahap pembahasan,\"" ujarnya.\n\""Kami sangat mendukung langkah pemerintah ini karena tujuannya untuk membuat udara bersih kembali. Selain itu goal utamanya adalah mengalihkan para pengendara mobil pribadi beralih ke transportasi umum karena sudah nyaman, aman, sehat, dan lain sebagainya,\"" papar Shafruhan.\n\""Jadi nanti kendaraan umum hanya digunakan pada saat libur saja. Ketika hari kerja mereka naik transportasi umum. Itu harapan kami,\"" tutupnya.",ekonomi
"Sejalan dengan inisiasi Pemerintah untuk menghemat devisa negara, Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) menyambut baik tentang perluasan penggunaan bahan bakar minyak (BBM) biosolar 20 (B20) untuk kendaraan bermesin diesel non-PSO (public service obligation), termasuk kendaraan penumpang.\nMeski belum ada kesepakatan bulat dari para anggotanya, mau tidak mau seluruh produsen otomotif roda empat Tanah Air harus mengikuti regulasi tersebut. Kebijakan itu akan berlaku pada 1 September 2018.\n\""Belum ada perkataan sepakat bulat, tetapi kami akan support semua. Semuanya diam tidak ada yang menentang. Tapi karena Pemerintah bilang 1 September itu berlaku B20, semua di Gaikindo dukung,\"" kata Ketua Umum Gaikindo Yohannes Nangoi di kawasan ICE BSD, Tangerang, pekan kemarin.\n\""Pemerintah ingin menghemat devisa negara, kita harus dukung. Apalagi minyak kelapa sawit dari Indonesia itu sudah diakui di luar negeri sebagai Bio Fuel. Jadi kita tidak tergantung pada bahan bakar fosil dan polusi kendaraan bisa berkurang,\"" tambahnya.\nSoal kekhawatiran dalam menggunakan BBM B20 yang disebut bisa mempercepat usia pakai komponen, Nangoi menuturkan sebenarnya tidak masalah. Hanya saja, pihak produsen kendaraan mau tak mau harus menyesuaikan produk, dan mematuhi instruksi pemerintah.\n\""Yang namanya B20 kan mengandung kelapa sawit, dia ada soap effect-nya. Tapi kalau mobil baru yang tangkinya bersih itu tidak masalah sebenarnya. Hanya saja untuk mobil yang sudah tua, kan ada kerak-keraknya, inilah yang berbahaya. Maka mereka harus bersihkan dahulu,\"" ungkap Nangoi.\nSejauh ini tercatat baru merek Toyota Indonesia dan Isuzu saja yang secara resmi menyatakan bahwa mobil penumpangnya yang bermesin diesel aman menggunakan B20. Tentu, hal tersebut setelah dilakukan serangkaian uji coba.\nDi kesempatan berbeda, Menteri Koordiantor bidang Kemaritiman Luhut Binsar Pandjaitan mengatakan, ada banyak penghematan yang bisa dilakukan dengan adanya penerapan B20. Dalam hal meredam devisa negara, Indonesia bisa hemat sampai Rp 49 triliun (US$ 3,36 miliar).\nPenghematan tersebut bisa didapat karena pemerintah bisa mengurangi impor BBM berkat adanya pemanfaatan bahan bakar nabati tadi.\n\""Realisasi ini mandatory baik untuk Public Service Obligation (PSO) maupun non-PSO. Semua sudah kami kerjakan, dan ini bisa mengurang impor crude oil seperti yang sudah disinggung sebelumnya,\"" ujar Luhut di sela acara Shell Skenario Forum, di Hotel Grand Hyatt, Jakarta, Selasa (14/8/2018).\nIa menyebut, dengan asumsi harga minyak US$ 80 per barel estimasi dampak langsung terhadap penghematan devisa dengan penerapan B20 bisa mencapai US$ 3,36 miliar atau setara Rp 49 triliun. \nDirinya menambahkan, ada juga potensi penghematan hingga 78% terhadap kilang minyak Pertamina untuk bahan bakar minyak (BBM) jenis Solar. Dengan penerapan B20, RI bisa menghemat impor bbm hingga 42 juta barel.\nDampak lanjutannya, kata Luhut, ada peningkatan devisa mencapai US$ 9,36 miliar atau setara Rp 136,81 triliun, dengan asumsi kenaikan harga CPO sebesar US$ 200 per ton.",ekonomi
